-0.035675
-0.028442
-0.013489
0.031494
0.083221
0.11774
0.14221
0.17041
0.21442
0.24115
0.24463
0.2475
0.2496
0.24402
0.22778
0.19626
0.16623
0.14267
0.1221
0.09726
0.071136
0.061981
0.057068
0.043945
0.031097
0.034668
0.040405
0.037018
0.038055
0.043304
0.047729
0.036133
0.019684
0.0048218
-0.0086975
-0.028503
-0.0513
-0.067383
-0.089569
-0.11545
-0.1355
-0.14523
-0.15753
-0.16019
-0.1528
-0.14682
-0.13889
-0.1221
-0.10367
-0.095062
-0.070343
-0.046936
-0.031952
-0.0092163
0.0082092
0.023407
0.027924
0.03009
0.019196
0.0063477
-0.006897
-0.040497
-0.078857
-0.1022
-0.13962
-0.19669
-0.24115
-0.27652
-0.30099
-0.33859
-0.36066
-0.3718
-0.36652
-0.36487
-0.366
-0.34314
-0.30478
-0.28421
-0.26358
-0.21835
-0.17694
-0.15353
-0.13995
-0.14648
-0.16833
-0.18054
-0.21634
-0.26099
-0.29642
-0.33194
-0.38824
-0.44278
-0.47339
-0.49353
-0.50659
-0.49966
-0.47119
-0.42972
-0.3811
-0.31802
-0.24579
-0.16681
-0.077362
0.008728
0.088409
0.1637
0.23242
0.28717
0.32751
0.36359
0.38556
0.39188
0.39566
0.38779
0.37384
0.35788
0.33237
0.29922
0.26242
0.2287
0.19077
0.14764
0.11243
0.076416
0.035767
-0.0047607
-0.038025
-0.072174
-0.10101
-0.10913
-0.11374
-0.11148
-0.098389
-0.075378
-0.048676
-0.011627
0.037292
0.093262
0.15338
0.20563
0.25528
0.30066
0.33371
0.35648
0.37695
0.38739
0.38782
0.3779
0.35974
0.33459
0.3074
0.26178
0.21109
0.17169
0.13712
0.092865
0.041077
0.019257
0.0052795
-0.019684
-0.042999
-0.030731
-0.015747
-0.006012
0.019714
0.061218
0.094574
0.13467
0.17178
0.19373
0.22702
0.25409
0.2648
0.26337
0.26636
0.25711
0.23578
0.20941
0.17517
0.14465
0.11429
0.088745
0.062256
0.043182
0.028137
0.01828
0.010681
0.011841
0.027924
0.03421
0.039856
0.051086
0.06604
0.063202
0.052704
0.053009
0.040863
0.020935
0.0054932
-0.018982
-0.045563
-0.069672
-0.094116
-0.11356
-0.13071
-0.13135
-0.13446
-0.13647
-0.12897
-0.11691
-0.098663
-0.088074
-0.07309
-0.05722
-0.03299
-0.014648
-0.011322
-0.0057983
0.015381
0.019562
0.0011597
-0.00088501
-0.0095825
-0.028625
-0.067535
-0.10141
-0.12827
-0.15906
-0.2027
-0.25153
-0.27808
-0.29526
-0.33185
-0.35437
-0.36237
-0.349
-0.36102
-0.36926
-0.34116
-0.3269
-0.29105
-0.26859
-0.25449
-0.21487
-0.19504
-0.19907
-0.22382
-0.23306
-0.20526
-0.28619
-0.34964
-0.31461
-0.37616
-0.4895
-0.46179
-0.43228
